% Motor voltage for all motors
% 1 	Time (sec)
% 2-3 	Voltage to motor (to Teensy) 1,2 (Volt)
% 4-5 	Voltage to motor (from Teensy) 1,2 (Volt)
% 6-7 	PWM to motor (+/- 2096) (from Teensy) 1,2
% 8 	Relax motor controller (standing still for some time)
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331989.7192 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331989.7435 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331989.7693 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331989.7936 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331989.8184 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331989.8442 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331989.8689 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331989.8938 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331989.9185 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331989.9436 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331989.9695 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331989.9942 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331990.0190 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331990.0438 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331990.0685 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331990.0944 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331990.1193 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331990.1444 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331990.1684 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331981.3085 0.00 0.00 0.00 0.00 0 0 1
1738331990.1817 0.00 0.00 0.00 0.00 0 0 1
1738331990.1873 0.00 0.00 0.00 0.00 0 0 1
1738331990.1933 0.00 0.00 0.00 0.00 0 0 1
1738331990.1944 0.00 0.00 0.00 0.00 0 0 1
1738331990.1978 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2190 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2438 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2685 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2942 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.3190 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.3444 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.3695 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.3944 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.4193 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.4441 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.4689 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.4937 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.5185 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.5443 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.5694 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.5943 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.6191 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.6444 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.2027 0.00 0.00 0.00 0.00 0 0 1
1738331990.6682 0.33 1.14 0.00 0.00 0 0 0
1738331990.6693 0.33 1.14 0.00 0.00 0 0 0
1738331990.6732 0.36 1.25 0.00 0.00 0 0 0
1738331990.6777 0.39 1.36 0.00 0.00 0 0 0
1738331990.6827 0.43 1.46 0.00 0.00 0 0 0
1738331990.6877 0.46 1.57 0.00 0.00 0 0 0
1738331990.6922 0.49 1.68 0.00 0.00 0 0 0
1738331990.6940 0.49 1.68 0.49 1.70 0 0 0
1738331990.6988 0.52 1.47 0.49 1.70 0 0 0
1738331990.7037 0.55 0.96 0.49 1.70 0 0 0
1738331990.7082 0.58 0.74 0.49 1.70 0 0 0
1738331990.7132 0.61 0.49 0.49 1.70 0 0 0
1738331990.7176 0.65 0.48 0.49 1.70 0 0 0
1738331990.7188 0.65 0.48 0.65 0.48 0 0 0
1738331990.7232 0.48 0.52 0.65 0.48 0 0 0
1738331990.7282 0.59 0.56 0.65 0.48 0 0 0
1738331990.7327 0.61 0.62 0.65 0.48 0 0 0
1738331990.7382 0.48 0.66 0.65 0.48 0 0 0
1738331990.7437 0.48 0.53 0.48 0.53 0 0 0
1738331990.7433 0.48 0.53 0.48 0.53 0 0 0
1738331990.7478 0.46 0.55 0.48 0.53 0 0 0
1738331990.7528 0.40 0.57 0.48 0.53 0 0 0
1738331990.7573 0.36 0.66 0.48 0.53 0 0 0
1738331990.7634 0.27 0.75 0.48 0.53 0 0 0
1738331990.7678 0.22 0.87 0.48 0.53 0 0 0
1738331990.7688 0.22 0.87 0.22 0.87 0 0 0
1738331990.7728 0.21 1.02 0.22 0.87 0 0 0
1738331990.7783 0.16 1.01 0.22 0.87 0 0 0
1738331990.7828 0.19 1.02 0.22 0.87 0 0 0
1738331990.7879 0.24 1.03 0.22 0.87 0 0 0
1738331990.7937 0.27 1.04 0.24 1.00 0 0 0
1738331990.7934 0.27 1.04 0.24 1.00 0 0 0
1738331990.7973 0.35 0.99 0.24 1.00 0 0 0
1738331990.8028 0.38 1.01 0.24 1.00 0 0 0
1738331990.8078 0.42 1.04 0.24 1.00 0 0 0
1738331990.8134 0.45 1.01 0.24 1.00 0 0 0
1738331990.8187 0.48 0.92 0.45 1.00 0 0 0
1738331990.8184 0.48 0.92 0.45 1.00 0 0 0
1738331990.8239 0.52 0.93 0.45 1.00 0 0 0
1738331990.8289 0.54 0.96 0.45 1.00 0 0 0
1738331990.8333 0.58 0.99 0.45 1.00 0 0 0
1738331990.8385 0.59 1.09 0.45 1.00 0 0 0
1738331990.8429 0.62 1.15 0.45 1.00 0 0 0
1738331990.8436 0.62 1.15 0.62 1.10 0 0 0
1738331990.8485 0.65 1.26 0.62 1.10 0 0 0
1738331990.8534 0.67 1.24 0.62 1.10 0 0 0
1738331990.8578 0.70 1.23 0.62 1.10 0 0 0
1738331990.8640 0.60 1.28 0.62 1.10 0 0 0
1738331990.8693 0.60 1.28 0.60 1.30 0 0 0
1738331990.8696 0.46 1.33 0.60 1.30 0 0 0
1738331990.8735 0.49 1.32 0.60 1.30 0 0 0
1738331990.8790 0.46 1.32 0.60 1.30 0 0 0
1738331990.8842 0.42 1.28 0.60 1.30 0 0 0
1738331990.8886 0.37 1.17 0.60 1.30 0 0 0
1738331990.8941 0.42 0.97 0.37 1.20 0 0 0
1738331990.8936 0.42 0.97 0.37 1.20 0 0 0
1738331990.8981 0.40 0.88 0.37 1.20 0 0 0
1738331990.9031 0.45 0.87 0.37 1.20 0 0 0
1738331990.9097 0.45 0.88 0.37 1.20 0 0 0
1738331990.9136 0.43 0.96 0.37 1.20 0 0 0
1738331990.9189 0.43 0.96 0.43 0.96 0 0 0
1738331990.9191 0.36 0.88 0.43 0.96 0 0 0
1738331990.9241 0.39 0.83 0.43 0.96 0 0 0
1738331990.9285 0.38 0.90 0.43 0.96 0 0 0
1738331990.9335 0.37 0.94 0.43 0.96 0 0 0
1738331990.9392 0.40 1.08 0.43 0.96 0 0 0
1738331990.9432 0.42 1.16 0.43 0.96 0 0 0
1738331990.9441 0.42 1.16 0.42 1.20 0 0 0
1738331990.9497 0.45 1.22 0.42 1.20 0 0 0
1738331990.9542 0.52 1.13 0.42 1.20 0 0 0
1738331990.9592 0.54 1.08 0.42 1.20 0 0 0
1738331990.9636 0.57 1.02 0.42 1.20 0 0 0
1738331990.9691 0.61 0.97 0.57 1.00 0 0 0
1738331990.9691 0.61 0.97 0.57 1.00 0 0 0
1738331990.9744 0.64 1.01 0.57 1.00 0 0 0
1738331990.9789 0.66 1.07 0.57 1.00 0 0 0
1738331990.9839 0.68 0.99 0.57 1.00 0 0 0
1738331990.9883 0.72 0.98 0.57 1.00 0 0 0
1738331990.9940 0.74 1.01 0.72 0.98 0 0 0
1738331990.9938 0.74 1.01 0.72 0.98 0 0 0
1738331990.9988 0.77 1.03 0.72 0.98 0 0 0
1738331991.0033 0.79 1.08 0.72 0.98 0 0 0
1738331991.0083 0.82 1.16 0.72 0.98 0 0 0
1738331991.0127 0.85 1.25 0.72 0.98 0 0 0
1738331991.0189 0.85 1.25 0.85 1.20 0 0 0
1738331991.0193 0.87 1.23 0.85 1.20 0 0 0
1738331991.0243 0.90 1.26 0.85 1.20 0 0 0
1738331991.0288 0.93 1.32 0.85 1.20 0 0 0
1738331991.0338 0.95 1.37 0.85 1.20 0 0 0
1738331991.0393 0.98 1.35 0.85 1.20 0 0 0
1738331991.0437 1.01 1.34 1.00 1.30 0 0 0
1738331991.0432 1.01 1.34 1.00 1.30 0 0 0
1738331991.0488 0.82 1.26 1.00 1.30 0 0 0
1738331991.0538 0.48 1.05 1.00 1.30 0 0 0
1738331991.0582 0.39 0.90 1.00 1.30 0 0 0
1738331991.0632 0.25 0.88 1.00 1.30 0 0 0
1738331991.0687 0.23 0.86 1.00 1.30 0 0 0
1738331991.0694 0.23 0.86 0.25 0.88 0 0 0
1738331991.0737 0.20 0.96 0.25 0.88 0 0 0
1738331991.0795 0.17 0.94 0.25 0.88 0 0 0
1738331991.0845 0.18 0.83 0.25 0.88 0 0 0
1738331991.0889 0.14 0.88 0.25 0.88 0 0 0
1738331991.0942 0.23 0.91 0.14 0.88 0 0 0
1738331991.0939 0.23 0.91 0.14 0.88 0 0 0
1738331991.0994 0.23 0.98 0.14 0.88 0 0 0
1738331991.1039 0.29 1.12 0.14 0.88 0 0 0
1738331991.1089 0.32 1.19 0.14 0.88 0 0 0
1738331991.1145 0.26 1.20 0.14 0.88 0 0 0
1738331991.1184 0.21 1.08 0.14 0.88 0 0 0
1738331991.1189 0.21 1.08 0.26 1.20 0 0 0
1738331991.1239 0.21 1.07 0.26 1.20 0 0 0
1738331991.1289 0.19 0.99 0.26 1.20 0 0 0
1738331991.1335 0.16 1.00 0.26 1.20 0 0 0
1738331991.1399 0.23 1.05 0.26 1.20 0 0 0
1738331991.1442 0.23 1.05 0.23 1.00 0 0 0
1738331991.1444 0.22 1.02 0.23 1.00 0 0 0
1738331991.1495 0.30 0.94 0.23 1.00 0 0 0
1738331991.1540 0.27 1.01 0.23 1.00 0 0 0
1738331991.1595 0.33 1.00 0.23 1.00 0 0 0
1738331991.1645 0.32 1.05 0.23 1.00 0 0 0
1738331991.1690 0.31 1.16 0.32 1.00 0 0 0
1738331991.1689 0.31 1.16 0.32 1.00 0 0 0
1738331991.1738 0.33 1.23 0.32 1.00 0 0 0
1738331991.1783 0.33 1.25 0.32 1.00 0 0 0
1738331991.1833 0.89 1.25 0.32 1.00 0 0 0
1738331991.1889 0.63 1.33 0.32 1.00 0 0 0
1738331991.1928 0.39 1.36 0.32 1.00 0 0 0
1738331991.1938 0.39 1.36 0.39 1.40 0 0 0
1738331991.1995 0.32 1.38 0.39 1.40 0 0 0
1738331991.2045 0.33 1.34 0.39 1.40 0 0 0
1738331991.2089 0.34 1.30 0.39 1.40 0 0 0
1738331991.2139 0.65 1.16 0.39 1.40 0 0 0
1738331991.2185 0.65 1.16 0.65 1.20 0 0 0
1738331991.2194 0.73 0.94 0.65 1.20 0 0 0
1738331991.2233 0.77 0.90 0.65 1.20 0 0 0
1738331991.2289 0.41 0.90 0.65 1.20 0 0 0
1738331991.2328 0.49 0.96 0.65 1.20 0 0 0
1738331991.2383 0.50 1.02 0.65 1.20 0 0 0
1738331991.2434 0.51 0.90 0.65 1.20 0 0 0
1738331991.2444 0.51 0.90 0.51 0.90 0 0 0
1738331991.2489 0.52 0.88 0.51 0.90 0 0 0
1738331991.2539 0.53 0.93 0.51 0.90 0 0 0
1738331991.2594 0.54 0.96 0.51 0.90 0 0 0
1738331991.2633 0.55 1.08 0.51 0.90 0 0 0
1738331991.2692 0.62 1.24 0.55 1.10 0 0 0
1738331991.2689 0.62 1.24 0.55 1.10 0 0 0
1738331991.2733 0.70 1.24 0.55 1.10 0 0 0
1738331991.2783 0.72 1.13 0.55 1.10 0 0 0
1738331991.2838 0.75 1.06 0.55 1.10 0 0 0
1738331991.2888 0.77 1.04 0.55 1.10 0 0 0
1738331991.2941 0.77 1.04 0.77 1.00 0 0 0
1738331991.2944 0.79 1.00 0.77 1.00 0 0 0
1738331991.2994 0.81 1.07 0.77 1.00 0 0 0
1738331991.3038 0.83 1.05 0.77 1.00 0 0 0
1738331991.3088 0.86 0.97 0.77 1.00 0 0 0
1738331991.3143 0.88 0.98 0.77 1.00 0 0 0
1738331991.3189 0.93 1.02 0.88 0.98 0 0 0
1738331991.3188 0.93 1.02 0.88 0.98 0 0 0
1738331991.3238 0.95 1.04 0.88 0.98 0 0 0
1738331991.3282 0.99 1.11 0.88 0.98 0 0 0
1738331991.3332 1.01 1.22 0.88 0.98 0 0 0
1738331991.3388 1.04 1.26 0.88 0.98 0 0 0
1738331991.3442 0.90 1.25 1.00 1.30 0 0 0
1738331991.3440 0.90 1.25 1.00 1.30 0 0 0
1738331991.3492 0.33 1.29 1.00 1.30 0 0 0
1738331991.3532 0.30 1.36 1.00 1.30 0 0 0
1738331991.3587 0.16 1.37 1.00 1.30 0 0 0
1738331991.3642 0.11 1.34 1.00 1.30 0 0 0
1738331991.3681 0.06 1.30 1.00 1.30 0 0 0
1738331991.3688 0.06 1.30 0.06 1.30 0 0 0
1738331991.3737 0.05 1.16 0.06 1.30 0 0 0
1738331991.3787 0.11 0.94 0.06 1.30 0 0 0
1738331991.3832 0.12 0.91 0.06 1.30 0 0 0
1738331991.3887 0.23 0.90 0.06 1.30 0 0 0
1738331991.3937 0.27 0.97 0.27 0.97 0 0 0
1738331991.3932 0.27 0.97 0.27 0.97 0 0 0
1738331991.3993 0.27 1.04 0.27 0.97 0 0 0
1738331991.4049 0.34 0.91 0.27 0.97 0 0 0
1738331991.4087 0.35 0.88 0.27 0.97 0 0 0
1738331991.4142 0.33 0.91 0.27 0.97 0 0 0
1738331991.4186 0.33 0.91 0.33 0.91 0 0 0
1738331991.4192 0.34 0.97 0.33 0.91 0 0 0
1738331991.4236 0.32 1.08 0.33 0.91 0 0 0
1738331991.4286 0.33 1.18 0.33 0.91 0 0 0
1738331991.4331 0.32 1.26 0.33 0.91 0 0 0
1738331991.4386 0.33 1.19 0.33 0.91 0 0 0
1738331991.4436 0.36 1.07 0.33 0.91 0 0 0
1738331991.4445 0.36 1.07 0.33 1.20 0 0 0
1738331991.4481 0.39 1.02 0.33 1.20 0 0 0
1738331991.4542 0.41 0.98 0.33 1.20 0 0 0
1738331991.4597 0.43 1.00 0.33 1.20 0 0 0
1738331991.4641 0.48 1.06 0.33 1.20 0 0 0
1738331991.4692 0.52 0.97 0.48 1.10 0 0 0
1738331991.4691 0.52 0.97 0.48 1.10 0 0 0
1738331991.4746 0.54 0.98 0.48 1.10 0 0 0
1738331991.4785 0.56 1.03 0.48 1.10 0 0 0
1738331991.4840 0.60 1.04 0.48 1.10 0 0 0
1738331991.4890 0.63 1.11 0.48 1.10 0 0 0
1738331991.4940 0.65 1.20 0.63 1.10 0 0 0
1738331991.4935 0.65 1.20 0.63 1.10 0 0 0
1738331991.4990 0.68 1.25 0.63 1.10 0 0 0
1738331991.5028 0.70 1.23 0.63 1.10 0 0 0
1738331991.5094 0.74 1.27 0.63 1.10 0 0 0
1738331991.5144 0.76 1.33 0.63 1.10 0 0 0
1738331991.5187 0.79 1.37 0.76 1.30 0 0 0
1738331991.5188 0.79 1.37 0.76 1.30 0 0 0
1738331991.5243 0.82 1.34 0.76 1.30 0 0 0
1738331991.5293 0.84 1.35 0.76 1.30 0 0 0
1738331991.5337 0.86 1.24 0.76 1.30 0 0 0
1738331991.5395 0.34 1.01 0.76 1.30 0 0 0
1738331991.5438 0.34 1.01 0.34 1.00 0 0 0
1738331991.5446 0.39 0.91 0.34 1.00 0 0 0
1738331991.5489 0.20 0.88 0.34 1.00 0 0 0
1738331991.5533 0.17 0.90 0.34 1.00 0 0 0
1738331991.5594 0.20 1.00 0.34 1.00 0 0 0
1738331991.5638 0.15 0.93 0.34 1.00 0 0 0
1738331991.5691 0.13 0.84 0.15 0.93 0 0 0
1738331991.5691 0.13 0.84 0.15 0.93 0 0 0
1738331991.5747 0.13 0.89 0.15 0.93 0 0 0
1738331991.5786 0.11 0.94 0.15 0.93 0 0 0
1738331991.5842 0.19 1.03 0.15 0.93 0 0 0
1738331991.5891 0.18 1.14 0.15 0.93 0 0 0
1738331991.5939 0.23 1.24 0.18 1.10 0 0 0
1738331991.5936 0.23 1.24 0.18 1.10 0 0 0
1738331991.5991 0.27 1.18 0.18 1.10 0 0 0
1738331991.6041 0.33 1.08 0.18 1.10 0 0 0
1738331991.6085 0.34 1.04 0.18 1.10 0 0 0
1738331991.6135 0.37 1.00 0.18 1.10 0 0 0
1738331991.6187 0.37 1.00 0.37 1.00 0 0 0
1738331991.6191 0.39 1.02 0.37 1.00 0 0 0
1738331991.6240 0.39 1.05 0.37 1.00 0 0 0
1738331991.6296 0.41 0.95 0.37 1.00 0 0 0
